,id,province,country,lat,long,date,cases,fatalities,capital,humidity,sunHour,tempC,windspeedKmph
272,405,,Barbuda,17.0608,-61.7964,2020-02-23,0.0,0.0,Saint John's,68,11.6,26,12
273,406,,Barbuda,17.0608,-61.7964,2020-02-24,0.0,0.0,Saint John's,71,10.2,26,13
274,407,,Barbuda,17.0608,-61.7964,2020-02-25,0.0,0.0,Saint John's,78,11.6,26,20
275,408,,Barbuda,17.0608,-61.7964,2020-02-26,0.0,0.0,Saint John's,79,5.9,25,21
276,409,,Barbuda,17.0608,-61.7964,2020-02-27,0.0,0.0,Saint John's,75,7.3,26,22
277,410,,Barbuda,17.0608,-61.7964,2020-02-28,0.0,0.0,Saint John's,77,7.3,26,20
278,411,,Barbuda,17.0608,-61.7964,2020-02-29,0.0,0.0,Saint John's,80,7.4,25,22
279,412,,Barbuda,17.0608,-61.7964,2020-03-01,0.0,0.0,Saint John's,74,11.6,25,19
280,413,,Barbuda,17.0608,-61.7964,2020-03-02,0.0,0.0,Saint John's,71,11.6,25,22
281,414,,Barbuda,17.0608,-61.7964,2020-03-03,0.0,0.0,Saint John's,77,11.6,25,27
282,415,,Barbuda,17.0608,-61.7964,2020-03-04,0.0,0.0,Saint John's,77,7.4,26,27
283,416,,Barbuda,17.0608,-61.7964,2020-03-05,0.0,0.0,Saint John's,75,11.6,26,25
284,417,,Barbuda,17.0608,-61.7964,2020-03-06,0.0,0.0,Saint John's,76,8.8,26,24
285,418,,Barbuda,17.0608,-61.7964,2020-03-07,0.0,0.0,Saint John's,76,11.6,25,26
286,419,,Barbuda,17.0608,-61.7964,2020-03-08,0.0,0.0,Saint John's,68,11.6,25,21
287,420,,Barbuda,17.0608,-61.7964,2020-03-09,0.0,0.0,Saint John's,70,11.6,25,30
288,421,,Barbuda,17.0608,-61.7964,2020-03-10,0.0,0.0,Saint John's,73,11.6,26,32
289,422,,Barbuda,17.0608,-61.7964,2020-03-11,0.0,0.0,Saint John's,76,10.2,25,26
290,423,,Barbuda,17.0608,-61.7964,2020-03-12,0.0,0.0,Saint John's,78,7.4,26,25
291,424,,Barbuda,17.0608,-61.7964,2020-03-13,1.0,0.0,Saint John's,77,10.2,26,23
292,425,,Barbuda,17.0608,-61.7964,2020-03-14,1.0,0.0,Saint John's,75,7.4,25,14
293,426,,Barbuda,17.0608,-61.7964,2020-03-15,1.0,0.0,Saint John's,72,6.0,25,14
294,427,,Barbuda,17.0608,-61.7964,2020-03-16,1.0,0.0,Saint John's,68,7.4,26,10
295,428,,Barbuda,17.0608,-61.7964,2020-03-17,1.0,0.0,Saint John's,70,10.2,26,17
296,429,,Barbuda,17.0608,-61.7964,2020-03-18,1.0,0.0,Saint John's,77,8.8,26,23
297,430,,Barbuda,17.0608,-61.7964,2020-03-19,1.0,0.0,Saint John's,77,8.8,25,30
298,431,,Barbuda,17.0608,-61.7964,2020-03-20,1.0,0.0,Saint John's,75,8.8,26,36
299,432,,Barbuda,17.0608,-61.7964,2020-03-21,1.0,0.0,Saint John's,77,8.8,25,37
300,466,,Argentina,-38.4161,-63.6167,2020-01-22,0.0,0.0,Buenos Aires,61,10.5,33,13
301,467,,Argentina,-38.4161,-63.6167,2020-01-23,0.0,0.0,Buenos Aires,49,11.6,34,13
302,468,,Argentina,-38.4161,-63.6167,2020-01-24,0.0,0.0,Buenos Aires,35,11.6,37,12
303,469,,Argentina,-38.4161,-63.6167,2020-01-25,0.0,0.0,Buenos Aires,33,11.6,37,11
304,470,,Argentina,-38.4161,-63.6167,2020-01-26,0.0,0.0,Buenos Aires,38,11.6,36,11
305,471,,Argentina,-38.4161,-63.6167,2020-01-27,0.0,0.0,Buenos Aires,36,11.6,30,18
306,472,,Argentina,-38.4161,-63.6167,2020-01-28,0.0,0.0,Buenos Aires,33,11.6,33,12
307,473,,Argentina,-38.4161,-63.6167,2020-01-29,0.0,0.0,Buenos Aires,42,9.3,31,12
308,474,,Argentina,-38.4161,-63.6167,2020-01-30,0.0,0.0,Buenos Aires,39,11.6,31,14
309,475,,Argentina,-38.4161,-63.6167,2020-01-31,0.0,0.0,Buenos Aires,24,11.6,37,8
310,476,,Argentina,-38.4161,-63.6167,2020-02-01,0.0,0.0,Buenos Aires,27,11.6,37,10
311,477,,Argentina,-38.4161,-63.6167,2020-02-02,0.0,0.0,Buenos Aires,31,11.6,38,9
312,478,,Argentina,-38.4161,-63.6167,2020-02-03,0.0,0.0,Buenos Aires,36,11.6,37,13
313,479,,Argentina,-38.4161,-63.6167,2020-02-04,0.0,0.0,Buenos Aires,45,11.6,37,17
314,480,,Argentina,-38.4161,-63.6167,2020-02-05,0.0,0.0,Buenos Aires,43,11.6,34,16
315,481,,Argentina,-38.4161,-63.6167,2020-02-06,0.0,0.0,Buenos Aires,48,10.4,38,14
316,482,,Argentina,-38.4161,-63.6167,2020-02-07,0.0,0.0,Buenos Aires,61,10.4,32,10
317,483,,Argentina,-38.4161,-63.6167,2020-02-08,0.0,0.0,Buenos Aires,54,10.4,31,16
318,484,,Argentina,-38.4161,-63.6167,2020-02-09,0.0,0.0,Buenos Aires,49,11.6,28,15
319,485,,Argentina,-38.4161,-63.6167,2020-02-10,0.0,0.0,Buenos Aires,44,11.6,28,11
320,486,,Argentina,-38.4161,-63.6167,2020-02-11,0.0,0.0,Buenos Aires,51,11.6,31,12
321,487,,Argentina,-38.4161,-63.6167,2020-02-12,0.0,0.0,Buenos Aires,49,11.6,31,15
322,488,,Argentina,-38.4161,-63.6167,2020-02-13,0.0,0.0,Buenos Aires,48,11.6,34,15
323,489,,Argentina,-38.4161,-63.6167,2020-02-14,0.0,0.0,Buenos Aires,45,10.4,34,7
324,490,,Argentina,-38.4161,-63.6167,2020-02-15,0.0,0.0,Buenos Aires,20,11.6,41,5
325,491,,Argentina,-38.4161,-63.6167,2020-02-16,0.0,0.0,Buenos Aires,34,11.6,40,11
326,492,,Argentina,-38.4161,-63.6167,2020-02-17,0.0,0.0,Buenos Aires,65,9.1,35,18
327,493,,Argentina,-38.4161,-63.6167,2020-02-18,0.0,0.0,Buenos Aires,48,11.6,28,17
328,494,,Argentina,-38.4161,-63.6167,2020-02-19,0.0,0.0,Buenos Aires,39,11.6,34,7
329,495,,Argentina,-38.4161,-63.6167,2020-02-20,0.0,0.0,Buenos Aires,33,11.6,24,18
330,496,,Argentina,-38.4161,-63.6167,2020-02-21,0.0,0.0,Buenos Aires,39,11.6,24,17
331,497,,Argentina,-38.4161,-63.6167,2020-02-22,0.0,0.0,Buenos Aires,43,11.6,28,10
332,498,,Argentina,-38.4161,-63.6167,2020-02-23,0.0,0.0,Buenos Aires,45,11.6,31,9
333,499,,Argentina,-38.4161,-63.6167,2020-02-24,0.0,0.0,Buenos Aires,41,11.6,33,12
334,500,,Argentina,-38.4161,-63.6167,2020-02-25,0.0,0.0,Buenos Aires,37,9.0,30,11
335,501,,Argentina,-38.4161,-63.6167,2020-02-26,0.0,0.0,Buenos Aires,43,11.6,28,13
336,502,,Argentina,-38.4161,-63.6167,2020-02-27,0.0,0.0,Buenos Aires,35,11.6,34,9
337,503,,Argentina,-38.4161,-63.6167,2020-02-28,0.0,0.0,Buenos Aires,31,11.6,36,9
338,504,,Argentina,-38.4161,-63.6167,2020-02-29,0.0,0.0,Buenos Aires,41,11.6,37,11
339,505,,Argentina,-38.4161,-63.6167,2020-03-01,0.0,0.0,Buenos Aires,29,11.6,38,9
340,506,,Argentina,-38.4161,-63.6167,2020-03-02,0.0,0.0,Buenos Aires,33,11.6,36,13
341,507,,Argentina,-38.4161,-63.6167,2020-03-03,1.0,0.0,Buenos Aires,40,11.6,38,10
342,508,,Argentina,-38.4161,-63.6167,2020-03-04,1.0,0.0,Buenos Aires,39,11.6,37,9
343,509,,Argentina,-38.4161,-63.6167,2020-03-05,1.0,0.0,Buenos Aires,43,11.6,33,13
344,510,,Argentina,-38.4161,-63.6167,2020-03-06,2.0,0.0,Buenos Aires,39,9.0,34,12
345,511,,Argentina,-38.4161,-63.6167,2020-03-07,8.0,0.0,Buenos Aires,43,11.6,35,12
346,512,,Argentina,-38.4161,-63.6167,2020-03-08,12.0,1.0,Buenos Aires,34,11.6,38,12
347,513,,Argentina,-38.4161,-63.6167,2020-03-09,12.0,1.0,Buenos Aires,45,11.6,31,15
348,514,,Argentina,-38.4161,-63.6167,2020-03-10,17.0,1.0,Buenos Aires,60,10.3,26,18
349,515,,Argentina,-38.4161,-63.6167,2020-03-11,19.0,1.0,Buenos Aires,70,11.6,28,13
350,516,,Argentina,-38.4161,-63.6167,2020-03-12,19.0,1.0,Buenos Aires,67,11.6,36,6
351,517,,Argentina,-38.4161,-63.6167,2020-03-13,31.0,2.0,Buenos Aires,44,11.6,38,12
352,518,,Argentina,-38.4161,-63.6167,2020-03-14,34.0,2.0,Buenos Aires,47,11.6,33,12
353,519,,Argentina,-38.4161,-63.6167,2020-03-15,45.0,2.0,Buenos Aires,52,10.3,24,12
354,520,,Argentina,-38.4161,-63.6167,2020-03-16,56.0,2.0,Buenos Aires,52,11.6,28,11
355,521,,Argentina,-38.4161,-63.6167,2020-03-17,68.0,2.0,Buenos Aires,61,10.3,29,10
356,522,,Argentina,-38.4161,-63.6167,2020-03-18,79.0,2.0,Buenos Aires,67,8.9,26,9
357,523,,Argentina,-38.4161,-63.6167,2020-03-19,97.0,3.0,Buenos Aires,59,11.6,27,14
358,524,,Argentina,-38.4161,-63.6167,2020-03-20,128.0,3.0,Buenos Aires,42,11.6,30,9
359,525,,Argentina,-38.4161,-63.6167,2020-03-21,158.0,4.0,Buenos Aires,36,11.6,32,7
360,559,,Armenia,40.0691,45.0382,2020-01-22,0.0,0.0,Yerevan,53,9.9,1,4
361,560,,Armenia,40.0691,45.0382,2020-01-23,0.0,0.0,Yerevan,58,8.3,1,3
362,561,,Armenia,40.0691,45.0382,2020-01-24,0.0,0.0,Yerevan,64,6.6,1,6
363,562,,Armenia,40.0691,45.0382,2020-01-25,0.0,0.0,Yerevan,39,9.9,-1,3
364,563,,Armenia,40.0691,45.0382,2020-01-26,0.0,0.0,Yerevan,41,10.0,3,3
365,564,,Armenia,40.0691,45.0382,2020-01-27,0.0,0.0,Yerevan,41,10.0,5,3
366,565,,Armenia,40.0691,45.0382,2020-01-28,0.0,0.0,Yerevan,43,10.0,3,2
367,566,,Armenia,40.0691,45.0382,2020-01-29,0.0,0.0,Yerevan,49,10.0,5,2
368,567,,Armenia,40.0691,45.0382,2020-01-30,0.0,0.0,Yerevan,54,10.0,6,4
369,568,,Armenia,40.0691,45.0382,2020-01-31,0.0,0.0,Yerevan,61,8.3,6,8
370,569,,Armenia,40.0691,45.0382,2020-02-01,0.0,0.0,Yerevan,81,6.7,2,4
371,570,,Armenia,40.0691,45.0382,2020-02-02,0.0,0.0,Yerevan,53,10.1,3,2
372,571,,Armenia,40.0691,45.0382,2020-02-03,0.0,0.0,Yerevan,46,10.1,5,3
373,572,,Armenia,40.0691,45.0382,2020-02-04,0.0,0.0,Yerevan,72,6.7,2,5
374,573,,Armenia,40.0691,45.0382,2020-02-05,0.0,0.0,Yerevan,83,6.7,4,4
375,574,,Armenia,40.0691,45.0382,2020-02-06,0.0,0.0,Yerevan,76,10.2,7,4
376,575,,Armenia,40.0691,45.0382,2020-02-07,0.0,0.0,Yerevan,72,6.7,8,9
377,576,,Armenia,40.0691,45.0382,2020-02-08,0.0,0.0,Yerevan,75,5.1,7,8
378,577,,Armenia,40.0691,45.0382,2020-02-09,0.0,0.0,Yerevan,65,6.7,-4,11
379,578,,Armenia,40.0691,45.0382,2020-02-10,0.0,0.0,Yerevan,44,6.8,-4,6
380,579,,Armenia,40.0691,45.0382,2020-02-11,0.0,0.0,Yerevan,61,10.3,-4,4
381,580,,Armenia,40.0691,45.0382,2020-02-12,0.0,0.0,Yerevan,64,10.3,-5,4
382,581,,Armenia,40.0691,45.0382,2020-02-13,0.0,0.0,Yerevan,79,5.4,-1,5
383,582,,Armenia,40.0691,45.0382,2020-02-14,0.0,0.0,Yerevan,70,10.0,3,4
384,583,,Armenia,40.0691,45.0382,2020-02-15,0.0,0.0,Yerevan,53,7.0,-0,5
385,584,,Armenia,40.0691,45.0382,2020-02-16,0.0,0.0,Yerevan,57,8.5,1,5
386,585,,Armenia,40.0691,45.0382,2020-02-17,0.0,0.0,Yerevan,78,5.4,-0,5
387,586,,Armenia,40.0691,45.0382,2020-02-18,0.0,0.0,Yerevan,80,8.5,3,3
388,587,,Armenia,40.0691,45.0382,2020-02-19,0.0,0.0,Yerevan,84,8.5,2,3
389,588,,Armenia,40.0691,45.0382,2020-02-20,0.0,0.0,Yerevan,90,5.5,2,3
390,589,,Armenia,40.0691,45.0382,2020-02-21,0.0,0.0,Yerevan,95,5.5,4,2
391,590,,Armenia,40.0691,45.0382,2020-02-22,0.0,0.0,Yerevan,88,7.0,5,2
392,591,,Armenia,40.0691,45.0382,2020-02-23,0.0,0.0,Yerevan,81,7.0,7,3
393,592,,Armenia,40.0691,45.0382,2020-02-24,0.0,0.0,Yerevan,69,10.1,9,4
394,593,,Armenia,40.0691,45.0382,2020-02-25,0.0,0.0,Yerevan,68,7.0,6,8
395,594,,Armenia,40.0691,45.0382,2020-02-26,0.0,0.0,Yerevan,40,11.1,7,3
396,595,,Armenia,40.0691,45.0382,2020-02-27,0.0,0.0,Yerevan,43,11.1,9,5
397,596,,Armenia,40.0691,45.0382,2020-02-28,0.0,0.0,Yerevan,41,11.1,9,4
398,597,,Armenia,40.0691,45.0382,2020-02-29,0.0,0.0,Yerevan,49,8.6,11,5
399,598,,Armenia,40.0691,45.0382,2020-03-01,1.0,0.0,Yerevan,70,7.1,11,5
400,599,,Armenia,40.0691,45.0382,2020-03-02,1.0,0.0,Yerevan,54,11.2,11,5
401,600,,Armenia,40.0691,45.0382,2020-03-03,1.0,0.0,Yerevan,55,11.2,12,4
402,601,,Armenia,40.0691,45.0382,2020-03-04,1.0,0.0,Yerevan,41,11.3,15,3
403,602,,Armenia,40.0691,45.0382,2020-03-05,1.0,0.0,Yerevan,39,7.1,12,4
404,603,,Armenia,40.0691,45.0382,2020-03-06,1.0,0.0,Yerevan,39,7.1,13,4
405,604,,Armenia,40.0691,45.0382,2020-03-07,1.0,0.0,Yerevan,48,11.6,15,8
406,605,,Armenia,40.0691,45.0382,2020-03-08,1.0,0.0,Yerevan,50,11.6,16,3
407,606,,Armenia,40.0691,45.0382,2020-03-09,1.0,0.0,Yerevan,39,11.6,18,6
408,607,,Armenia,40.0691,45.0382,2020-03-10,1.0,0.0,Yerevan,26,11.6,18,7
409,608,,Armenia,40.0691,45.0382,2020-03-11,1.0,0.0,Yerevan,32,11.6,18,4
410,609,,Armenia,40.0691,45.0382,2020-03-12,4.0,0.0,Yerevan,40,11.6,19,4
411,610,,Armenia,40.0691,45.0382,2020-03-13,8.0,0.0,Yerevan,42,7.4,17,5
412,611,,Armenia,40.0691,45.0382,2020-03-14,18.0,0.0,Yerevan,66,7.4,14,8
413,612,,Armenia,40.0691,45.0382,2020-03-15,26.0,0.0,Yerevan,54,11.6,16,4
414,613,,Armenia,40.0691,45.0382,2020-03-16,52.0,0.0,Yerevan,53,7.4,14,4
415,614,,Armenia,40.0691,45.0382,2020-03-17,78.0,0.0,Yerevan,70,6.0,11,8
416,615,,Armenia,40.0691,45.0382,2020-03-18,84.0,0.0,Yerevan,66,6.0,9,7
417,616,,Armenia,40.0691,45.0382,2020-03-19,115.0,0.0,Yerevan,66,7.4,12,4
418,617,,Armenia,40.0691,45.0382,2020-03-20,136.0,0.0,Yerevan,52,7.4,13,4
419,618,,Armenia,40.0691,45.0382,2020-03-21,160.0,0.0,Yerevan,48,10.2,14,7
420,652,,Aruba,12.5211,-69.9683,2020-01-22,0.0,0.0,Oranjestad,82,8.6,27,26
421,653,,Aruba,12.5211,-69.9683,2020-01-23,0.0,0.0,Oranjestad,79,11.3,26,17
422,654,,Aruba,12.5211,-69.9683,2020-01-24,0.0,0.0,Oranjestad,78,8.6,26,18
423,655,,Aruba,12.5211,-69.9683,2020-01-25,0.0,0.0,Oranjestad,77,10.1,27,18
424,656,,Aruba,12.5211,-69.9683,2020-01-26,0.0,0.0,Oranjestad,82,8.6,27,16
425,657,,Aruba,12.5211,-69.9683,2020-01-27,0.0,0.0,Oranjestad,82,11.3,27,18
426,658,,Aruba,12.5211,-69.9683,2020-01-28,0.0,0.0,Oranjestad,80,8.6,27,21
427,659,,Aruba,12.5211,-69.9683,2020-01-29,0.0,0.0,Oranjestad,79,8.6,27,23
428,660,,Aruba,12.5211,-69.9683,2020-01-30,0.0,0.0,Oranjestad,81,5.7,27,28
429,661,,Aruba,12.5211,-69.9683,2020-01-31,0.0,0.0,Oranjestad,83,7.2,27,35
430,662,,Aruba,12.5211,-69.9683,2020-02-01,0.0,0.0,Oranjestad,82,10.1,27,39
431,663,,Aruba,12.5211,-69.9683,2020-02-02,0.0,0.0,Oranjestad,82,7.2,27,34
432,664,,Aruba,12.5211,-69.9683,2020-02-03,0.0,0.0,Oranjestad,81,11.4,27,37
433,665,,Aruba,12.5211,-69.9683,2020-02-04,0.0,0.0,Oranjestad,79,11.4,27,36
434,666,,Aruba,12.5211,-69.9683,2020-02-05,0.0,0.0,Oranjestad,79,11.4,26,38
435,667,,Aruba,12.5211,-69.9683,2020-02-06,0.0,0.0,Oranjestad,82,8.6,26,40
436,668,,Aruba,12.5211,-69.9683,2020-02-07,0.0,0.0,Oranjestad,83,8.6,26,38
437,669,,Aruba,12.5211,-69.9683,2020-02-08,0.0,0.0,Oranjestad,80,11.4,26,35
438,670,,Aruba,12.5211,-69.9683,2020-02-09,0.0,0.0,Oranjestad,81,8.7,26,31
439,671,,Aruba,12.5211,-69.9683,2020-02-10,0.0,0.0,Oranjestad,81,11.4,26,39
440,672,,Aruba,12.5211,-69.9683,2020-02-11,0.0,0.0,Oranjestad,81,8.7,26,41
441,673,,Aruba,12.5211,-69.9683,2020-02-12,0.0,0.0,Oranjestad,82,8.7,26,38
442,674,,Aruba,12.5211,-69.9683,2020-02-13,0.0,0.0,Oranjestad,83,10.1,26,38
443,675,,Aruba,12.5211,-69.9683,2020-02-14,0.0,0.0,Oranjestad,82,5.7,26,37
444,676,,Aruba,12.5211,-69.9683,2020-02-15,0.0,0.0,Oranjestad,83,11.4,26,36
445,677,,Aruba,12.5211,-69.9683,2020-02-16,0.0,0.0,Oranjestad,84,11.5,26,36
446,678,,Aruba,12.5211,-69.9683,2020-02-17,0.0,0.0,Oranjestad,82,10.1,26,39
447,679,,Aruba,12.5211,-69.9683,2020-02-18,0.0,0.0,Oranjestad,84,5.7,27,40
448,680,,Aruba,12.5211,-69.9683,2020-02-19,0.0,0.0,Oranjestad,84,5.7,26,38
449,681,,Aruba,12.5211,-69.9683,2020-02-20,0.0,0.0,Oranjestad,83,8.7,27,35
450,682,,Aruba,12.5211,-69.9683,2020-02-21,0.0,0.0,Oranjestad,82,11.5,26,31
451,683,,Aruba,12.5211,-69.9683,2020-02-22,0.0,0.0,Oranjestad,82,8.8,26,24
452,684,,Aruba,12.5211,-69.9683,2020-02-23,0.0,0.0,Oranjestad,79,11.6,26,23
453,685,,Aruba,12.5211,-69.9683,2020-02-24,0.0,0.0,Oranjestad,80,10.2,26,25
454,686,,Aruba,12.5211,-69.9683,2020-02-25,0.0,0.0,Oranjestad,84,7.4,26,29
455,687,,Aruba,12.5211,-69.9683,2020-02-26,0.0,0.0,Oranjestad,84,11.6,27,29
456,688,,Aruba,12.5211,-69.9683,2020-02-27,0.0,0.0,Oranjestad,81,8.8,27,29
457,689,,Aruba,12.5211,-69.9683,2020-02-28,0.0,0.0,Oranjestad,80,8.8,26,30
458,690,,Aruba,12.5211,-69.9683,2020-02-29,0.0,0.0,Oranjestad,77,10.2,26,28
459,691,,Aruba,12.5211,-69.9683,2020-03-01,0.0,0.0,Oranjestad,78,7.4,27,33
460,692,,Aruba,12.5211,-69.9683,2020-03-02,0.0,0.0,Oranjestad,76,8.8,27,37
461,693,,Aruba,12.5211,-69.9683,2020-03-03,0.0,0.0,Oranjestad,76,8.8,27,39
462,694,,Aruba,12.5211,-69.9683,2020-03-04,0.0,0.0,Oranjestad,79,8.8,27,40
463,695,,Aruba,12.5211,-69.9683,2020-03-05,0.0,0.0,Oranjestad,78,8.8,27,43
464,696,,Aruba,12.5211,-69.9683,2020-03-06,0.0,0.0,Oranjestad,79,7.4,27,41
465,697,,Aruba,12.5211,-69.9683,2020-03-07,0.0,0.0,Oranjestad,78,11.6,26,34
466,698,,Aruba,12.5211,-69.9683,2020-03-08,0.0,0.0,Oranjestad,79,10.2,27,31
467,699,,Aruba,12.5211,-69.9683,2020-03-09,0.0,0.0,Oranjestad,77,7.4,27,39
468,700,,Aruba,12.5211,-69.9683,2020-03-10,0.0,0.0,Oranjestad,78,10.2,27,38
469,701,,Aruba,12.5211,-69.9683,2020-03-11,0.0,0.0,Oranjestad,80,8.8,27,32
470,702,,Aruba,12.5211,-69.9683,2020-03-12,0.0,0.0,Oranjestad,80,10.2,26,32
471,703,,Aruba,12.5211,-69.9683,2020-03-13,0.0,0.0,Oranjestad,79,10.2,27,30
472,704,,Aruba,12.5211,-69.9683,2020-03-14,0.0,0.0,Oranjestad,79,8.8,27,24
473,705,,Aruba,12.5211,-69.9683,2020-03-15,0.0,0.0,Oranjestad,79,6.0,27,24
474,706,,Aruba,12.5211,-69.9683,2020-03-16,0.0,0.0,Oranjestad,80,6.0,26,29
475,707,,Aruba,12.5211,-69.9683,2020-03-17,0.0,0.0,Oranjestad,75,11.6,26,27
476,708,,Aruba,12.5211,-69.9683,2020-03-18,0.0,0.0,Oranjestad,79,8.8,26,26
477,709,,Aruba,12.5211,-69.9683,2020-03-19,0.0,0.0,Oranjestad,78,7.4,27,33
478,710,,Aruba,12.5211,-69.9683,2020-03-20,0.0,0.0,Oranjestad,77,7.4,27,30
479,711,,Aruba,12.5211,-69.9683,2020-03-21,0.0,0.0,Oranjestad,76,7.4,27,27
480,745,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-22,0.0,0.0,Canberra,47,11.6,30,10
481,838,From Diamond Princess,Australia,35.4437,139.638,2020-01-22,0.0,0.0,Canberra,47,11.6,30,10
482,931,New South Wales,Australia,-33.8688,151.2093,2020-01-22,0.0,0.0,Canberra,47,11.6,30,10
483,1024,Northern Territory,Australia,-12.4634,130.8456,2020-01-22,0.0,0.0,Canberra,47,11.6,30,10
484,1117,Queensland,Australia,-28.0167,153.4,2020-01-22,0.0,0.0,Canberra,47,11.6,30,10
485,1210,South Australia,Australia,-34.9285,138.6007,2020-01-22,0.0,0.0,Canberra,47,11.6,30,10
486,1303,Tasmania,Australia,-41.4545,145.9707,2020-01-22,0.0,0.0,Canberra,47,11.6,30,10
487,1396,Victoria,Australia,-37.8136,144.9631,2020-01-22,0.0,0.0,Canberra,47,11.6,30,10
488,1489,Western Australia,Australia,-31.9505,115.8605,2020-01-22,0.0,0.0,Canberra,47,11.6,30,10
489,746,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-23,0.0,0.0,Canberra,41,10.5,30,23
490,839,From Diamond Princess,Australia,35.4437,139.638,2020-01-23,0.0,0.0,Canberra,41,10.5,30,23
491,932,New South Wales,Australia,-33.8688,151.2093,2020-01-23,0.0,0.0,Canberra,41,10.5,30,23
492,1025,Northern Territory,Australia,-12.4634,130.8456,2020-01-23,0.0,0.0,Canberra,41,10.5,30,23
493,1118,Queensland,Australia,-28.0167,153.4,2020-01-23,0.0,0.0,Canberra,41,10.5,30,23
494,1211,South Australia,Australia,-34.9285,138.6007,2020-01-23,0.0,0.0,Canberra,41,10.5,30,23
495,1304,Tasmania,Australia,-41.4545,145.9707,2020-01-23,0.0,0.0,Canberra,41,10.5,30,23
496,1397,Victoria,Australia,-37.8136,144.9631,2020-01-23,0.0,0.0,Canberra,41,10.5,30,23
497,1490,Western Australia,Australia,-31.9505,115.8605,2020-01-23,0.0,0.0,Canberra,41,10.5,30,23
498,747,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-24,0.0,0.0,Canberra,45,11.6,27,12
499,840,From Diamond Princess,Australia,35.4437,139.638,2020-01-24,0.0,0.0,Canberra,45,11.6,27,12
500,933,New South Wales,Australia,-33.8688,151.2093,2020-01-24,0.0,0.0,Canberra,45,11.6,27,12
501,1026,Northern Territory,Australia,-12.4634,130.8456,2020-01-24,0.0,0.0,Canberra,45,11.6,27,12
502,1119,Queensland,Australia,-28.0167,153.4,2020-01-24,0.0,0.0,Canberra,45,11.6,27,12
503,1212,South Australia,Australia,-34.9285,138.6007,2020-01-24,0.0,0.0,Canberra,45,11.6,27,12
504,1305,Tasmania,Australia,-41.4545,145.9707,2020-01-24,0.0,0.0,Canberra,45,11.6,27,12
505,1398,Victoria,Australia,-37.8136,144.9631,2020-01-24,0.0,0.0,Canberra,45,11.6,27,12
506,1491,Western Australia,Australia,-31.9505,115.8605,2020-01-24,0.0,0.0,Canberra,45,11.6,27,12
507,748,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-25,0.0,0.0,Canberra,63,10.5,31,9
508,841,From Diamond Princess,Australia,35.4437,139.638,2020-01-25,0.0,0.0,Canberra,63,10.5,31,9
509,934,New South Wales,Australia,-33.8688,151.2093,2020-01-25,0.0,0.0,Canberra,63,10.5,31,9
510,1027,Northern Territory,Australia,-12.4634,130.8456,2020-01-25,0.0,0.0,Canberra,63,10.5,31,9
511,1120,Queensland,Australia,-28.0167,153.4,2020-01-25,0.0,0.0,Canberra,63,10.5,31,9
512,1213,South Australia,Australia,-34.9285,138.6007,2020-01-25,0.0,0.0,Canberra,63,10.5,31,9
513,1306,Tasmania,Australia,-41.4545,145.9707,2020-01-25,0.0,0.0,Canberra,63,10.5,31,9
514,1399,Victoria,Australia,-37.8136,144.9631,2020-01-25,0.0,0.0,Canberra,63,10.5,31,9
515,1492,Western Australia,Australia,-31.9505,115.8605,2020-01-25,0.0,0.0,Canberra,63,10.5,31,9
516,749,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-26,0.0,0.0,Canberra,54,11.6,32,11
517,842,From Diamond Princess,Australia,35.4437,139.638,2020-01-26,0.0,0.0,Canberra,54,11.6,32,11
518,935,New South Wales,Australia,-33.8688,151.2093,2020-01-26,3.0,0.0,Canberra,54,11.6,32,11
519,1028,Northern Territory,Australia,-12.4634,130.8456,2020-01-26,0.0,0.0,Canberra,54,11.6,32,11
520,1121,Queensland,Australia,-28.0167,153.4,2020-01-26,0.0,0.0,Canberra,54,11.6,32,11
521,1214,South Australia,Australia,-34.9285,138.6007,2020-01-26,0.0,0.0,Canberra,54,11.6,32,11
522,1307,Tasmania,Australia,-41.4545,145.9707,2020-01-26,0.0,0.0,Canberra,54,11.6,32,11
523,1400,Victoria,Australia,-37.8136,144.9631,2020-01-26,1.0,0.0,Canberra,54,11.6,32,11
524,1493,Western Australia,Australia,-31.9505,115.8605,2020-01-26,0.0,0.0,Canberra,54,11.6,32,11
525,750,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-27,0.0,0.0,Canberra,52,11.6,34,8
526,843,From Diamond Princess,Australia,35.4437,139.638,2020-01-27,0.0,0.0,Canberra,52,11.6,34,8
527,936,New South Wales,Australia,-33.8688,151.2093,2020-01-27,4.0,0.0,Canberra,52,11.6,34,8
528,1029,Northern Territory,Australia,-12.4634,130.8456,2020-01-27,0.0,0.0,Canberra,52,11.6,34,8
529,1122,Queensland,Australia,-28.0167,153.4,2020-01-27,0.0,0.0,Canberra,52,11.6,34,8
530,1215,South Australia,Australia,-34.9285,138.6007,2020-01-27,0.0,0.0,Canberra,52,11.6,34,8
531,1308,Tasmania,Australia,-41.4545,145.9707,2020-01-27,0.0,0.0,Canberra,52,11.6,34,8
